name,size,arch,seed,frac,lr,dev_bce,train_error,final_loss,steps,init_sha256,checkpoint_sha256,train_sha256,flip_sha256,batch_order,subset_sha256,oracle_candidate_queries,retained_flip_labels,training_state_forwards
N_sixdist_s47_f0_lr0.01,N,sixdist,47,0,0.01,2.116995096206665,0.0,3.910764280590229e-05,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,46bb2febdd8bf65b1ddd157d92d8edc40e6fbdfd5b05b4aaac5eeeb6ba02a2fa,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,d0105bb0ec4c63bc38fb023a940b4e40658705afddd762e92bfeb20f51d6669f,147514,0,153600
N_sixdist_s47_f0_lr0.003,N,sixdist,47,0,0.003,1.6773730516433716,0.0,0.00018470259965397418,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,dd67f5f6e00807a9a687af9c5fa92e7718510a3b89f2b98bcfbd80ca09c7d36d,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,d0105bb0ec4c63bc38fb023a940b4e40658705afddd762e92bfeb20f51d6669f,147514,0,153600
N_sixdist_s47_f0_lr0.001,N,sixdist,47,0,0.001,1.0430783033370972,0.0,0.002161643235012889,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,1796cacec0ae2d0554634d186e598046e97d45c9f839739bda371a9f5d01aa7e,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,d0105bb0ec4c63bc38fb023a940b4e40658705afddd762e92bfeb20f51d6669f,147514,0,153600
N_sixdist_s47_f25_lr0.01,N,sixdist,47,25,0.01,0.3655988872051239,0.013671875,0.044932976365089417,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,0539482814e9b2901ecf6ee1a66ce4b00888568c07f21cda8c555c7bfaca24e6,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,34e1b85e0643f1557ed5cc018059864ece0856d516e48a7cfdac3bd4ec1e2340,147514,383,268500
N_sixdist_s47_f25_lr0.003,N,sixdist,47,25,0.003,0.2962369918823242,0.005859375,0.023388709872961044,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,9255f7b03895e6f23296f4e56a1f99853611f63855318d22cf9d62bb38008380,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,34e1b85e0643f1557ed5cc018059864ece0856d516e48a7cfdac3bd4ec1e2340,147514,383,268500
N_sixdist_s47_f25_lr0.001,N,sixdist,47,25,0.001,0.16509214043617249,0.0078125,0.032267846167087555,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,9f2ecb569def102a682797485b1264ca804d551566bd724df880ffbbdc8f27cb,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,34e1b85e0643f1557ed5cc018059864ece0856d516e48a7cfdac3bd4ec1e2340,147514,383,268500
N_sixdist_s47_f100_lr0.01,N,sixdist,47,100,0.01,0.2752833962440491,0.00390625,0.015780922025442123,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,caa7bff271973df273018edca08032ba8a5b4c9ed16af6a49812a031798d1ac9,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,d0105bb0ec4c63bc38fb023a940b4e40658705afddd762e92bfeb20f51d6669f,147514,1534,613800
N_sixdist_s47_f100_lr0.003,N,sixdist,47,100,0.003,0.17054544389247894,0.001953125,0.018045980483293533,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,924853c2efa8c619ffd2b31f5395e16310a65676d175c7f84a0b87610cd44b52,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,d0105bb0ec4c63bc38fb023a940b4e40658705afddd762e92bfeb20f51d6669f,147514,1534,613800
N_sixdist_s47_f100_lr0.001,N,sixdist,47,100,0.001,0.11646056920289993,0.00390625,0.04500999301671982,300,2192aa9c50b4703e2befacdb7d57b1f8324a81de5d84b983837ca82003f4a7d5,9803902d1043807c2b6c3810e8c3a526e870a6e2c7c7577203e33bef12282195,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,d164ad5aa2ce5cddc59b090809ccdf258a142a0ebe45712102a4c410fef64b5d,full static then full fixed subset each step,d0105bb0ec4c63bc38fb023a940b4e40658705afddd762e92bfeb20f51d6669f,147514,1534,613800
4N_raw_s11_f0_lr0.01,4N,raw,11,0,0.01,2.6833293437957764,0.0,0.00027323118411004543,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,bc2a6056d3ea140eedcc87203c08d0b9ae1aa7cc054b773b6b0cfc659fd0602a,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s11_f0_lr0.003,4N,raw,11,0,0.003,2.3786633014678955,0.0,0.0012604780495166779,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,580fee3c29ee8fdba618d30b42a1a60ca14bd91684a87699e10c21a514cff229,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s11_f0_lr0.001,4N,raw,11,0,0.001,1.7019684314727783,0.0,0.016854990273714066,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,c9db3d4162aeb7e2f651e4d829d4b2b3a798097e7c0fa2843106d53ff3048a14,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s11_f25_lr0.01,4N,raw,11,25,0.01,0.6530003547668457,0.0,0.0031752982176840305,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,7693a9e416d71941a518cf8fd6bc46c30ea4813df388f37381d009fcbaa137bb,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s11_f25_lr0.003,4N,raw,11,25,0.003,0.6427560448646545,0.009765625,0.07916409522294998,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,31bb0d1746e6e7a260ab86019f2f583cd6307adcabbd6cd0b0fe6e5688608f6d,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s11_f25_lr0.001,4N,raw,11,25,0.001,0.45017239451408386,0.0693359375,0.3066573143005371,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,637599aefb3978a901f37145a752725c17509dd7563ce086838258724d22fe79,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s11_f100_lr0.01,4N,raw,11,100,0.01,0.6948674321174622,0.0,0.004984726198017597,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,4337b02eb162aa4e2e0d7e0e416b3c403a355f5fff41ff953d293f6a4ad8585e,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s11_f100_lr0.003,4N,raw,11,100,0.003,0.3420770764350891,0.0009765625,0.055403612554073334,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,87e2c3e1660152d14ee0d1f36fdd4b62aa0067aa591fd4cceb6983b1586cce7a,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s11_f100_lr0.001,4N,raw,11,100,0.001,0.41436344385147095,0.06591796875,0.36018580198287964,300,45f0970d66d12ea2a87bb314274f37c64363479805baad44c291ee6abef9b799,9b9529a860a736fde8ee7cbcf35b207145d91b80deea650a50b146155e57f8a3,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s23_f0_lr0.01,4N,raw,23,0,0.01,2.7996444702148438,0.0,0.00028556285542435944,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,7e10235d401af4f969f5b478a181b439ec75a1f69c08e1206f58cde4a630e848,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s23_f0_lr0.003,4N,raw,23,0,0.003,2.3236351013183594,0.0,0.0010690059280022979,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,2b372fd9551a33d8eec44cbba49deaf0b2c3eace51c0c938e53b5c8580848372,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s23_f0_lr0.001,4N,raw,23,0,0.001,1.5096216201782227,0.00048828125,0.02016855776309967,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,5e412baaa73374261020dfb422a151c8ef7b25c6c11345f42fdb872ff35d53a6,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s23_f25_lr0.01,4N,raw,23,25,0.01,1.1736866235733032,0.0,0.006135675590485334,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,33993ac0fa1ad47c376996d6c305f765f302cccd6734622efee3bb2a1a617480,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s23_f25_lr0.003,4N,raw,23,25,0.003,0.8154241442680359,0.00634765625,0.06927238404750824,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,6066e2ba9b631752981cec8005b53669d89d8cdbf9401a04817d7bb96188287f,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s23_f25_lr0.001,4N,raw,23,25,0.001,0.5441122055053711,0.05859375,0.29408904910087585,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,81d79c7d904987c9b03740e3ec4f7df8a489a166db7ea84e339731aa07ea0bce,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s23_f100_lr0.01,4N,raw,23,100,0.01,0.4247124195098877,0.0009765625,0.05337996035814285,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,9b97bd25b896d945d215f1f619894e0cc5fd7ff83ba03bc7c37df76d26c51265,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s23_f100_lr0.003,4N,raw,23,100,0.003,0.5103845000267029,0.001953125,0.07017593085765839,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,70364c1265da20b9bf31210a9f540e875271cff17f5de8b2efd3e54c44a6f8c4,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s23_f100_lr0.001,4N,raw,23,100,0.001,0.41840827465057373,0.05615234375,0.342873215675354,300,d4f3eb242038f46edad5375e40bd669373e3c068e3da28d585a16dc4f551789c,3493331c786ae462767f34809307bea0bde5b9ca29d0aa1fa4d71ba886b666d7,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s47_f0_lr0.01,4N,raw,47,0,0.01,2.532580852508545,0.0,0.0002926453889813274,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,7be7801fd935593be9c7cfe5bf70d133900c678829e1b0fd48cca1b789ebc989,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s47_f0_lr0.003,4N,raw,47,0,0.003,1.937273621559143,0.0,0.001608495251275599,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,17910dd8f790e34f6a3ff7aaf619e3ac83a65aaeced5b726e94ae452ac563b89,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s47_f0_lr0.001,4N,raw,47,0,0.001,1.3584648370742798,0.00048828125,0.015219444409012794,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,a2771f7662d36e10c65a86f812de79eacad9c02d8b065cd0047eed877ad7e9b9,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_raw_s47_f25_lr0.01,4N,raw,47,25,0.01,1.6252856254577637,0.0,0.009405580349266529,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,fc1de69389516af06c14b6634af371a481e374d920626363dce8dce8d81d31ef,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s47_f25_lr0.003,4N,raw,47,25,0.003,0.7448638081550598,0.00537109375,0.06267527490854263,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,7a793290c1aec305b90e3cd5e294c92a7a6431f9f94cb601fd8cab4947f6176b,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s47_f25_lr0.001,4N,raw,47,25,0.001,0.5680718421936035,0.0634765625,0.2710762619972229,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,2582b3ae8a50df25c4f3466423fbfdfca136c34bead1615909cb8373c6baa05c,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_raw_s47_f100_lr0.01,4N,raw,47,100,0.01,0.37044331431388855,0.0009765625,0.06684703379869461,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,b3ada55999ab1ff2dcde556fcbe4f545e8f36d02f48c9235279c370226bcfd58,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s47_f100_lr0.003,4N,raw,47,100,0.003,0.6239460706710815,0.0029296875,0.09300831705331802,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,221e6fe4ed0f1a91bcd7f5a71882480e74e3cd0056a6d3cdf0ee307bf341a26e,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_raw_s47_f100_lr0.001,4N,raw,47,100,0.001,0.5201773643493652,0.05908203125,0.34937065839767456,300,67618814a1353128eaee8389ebe001e129a8b8759ef72b884c96950d7eac6197,764901812f04fb3885367154d831075aa01ec5bd2d1e6031450962c05a130dbc,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s11_f0_lr0.01,4N,sixdist,11,0,0.01,0.6961652040481567,0.0,0.0002994324895553291,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,4a5fa232c92bbce3eb9c28acfdb79ce83d12554d79499b528777e329c97f1c3d,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s11_f0_lr0.003,4N,sixdist,11,0,0.003,0.5455280542373657,0.0,0.000664596795104444,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,77a8a774aff87aca684e46639f7b07ba4bfc130af43bb6147f69b9073f3bcfa6,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s11_f0_lr0.001,4N,sixdist,11,0,0.001,0.3395761251449585,0.0,0.007651741150766611,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,e20e3e18b8d05d67bcf3836116485431e034ee700d4daaeed0c3a221baf0018e,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s11_f25_lr0.01,4N,sixdist,11,25,0.01,0.095511294901371,0.00244140625,0.028460100293159485,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,3b629f0db14da7d4a9b99d91432262915e5df95827a0355e53bcb18946517cb7,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s11_f25_lr0.003,4N,sixdist,11,25,0.003,0.06766494363546371,0.00048828125,0.01867634430527687,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,251489def8d05eb39ea13e7002474ddd7c12f4ac54dfe0e3cfbe1c1fb06a2093,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s11_f25_lr0.001,4N,sixdist,11,25,0.001,0.0690411850810051,0.00732421875,0.049895383417606354,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,be0fd0a045b39a1d72ccce82e46ec9fec973663e0c7e360030481b0e4fde552f,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,39ab3279dbf5ea458e711b8146322771983f4d69a38e62ea3987416407344496,587320,1597,1093500
4N_sixdist_s11_f100_lr0.01,4N,sixdist,11,100,0.01,0.03380776569247246,0.00146484375,0.02891569398343563,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,3f13b937617242cae93398fb2f03788f85cdf93baadb5baf43b85c599ffbaaad,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s11_f100_lr0.003,4N,sixdist,11,100,0.003,0.03962809219956398,0.00146484375,0.02851332724094391,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,ef3db9e2b9804205545faa730e3b11f31b6d9284b348a8a26a527c381f8c3347,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s11_f100_lr0.001,4N,sixdist,11,100,0.001,0.0540945939719677,0.00439453125,0.06070050969719887,300,b8b08a112a09d75b8a4b709c41982240a8b56c7b62d2e80fb26b8db15466b4de,b8600ab73d18ae7f809e5ab6bcdbd2306ff6df687aeb0ff201fe14235311155e,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,6390,2531400
4N_sixdist_s23_f0_lr0.01,4N,sixdist,23,0,0.01,0.7067642211914062,0.0,0.00020804614177905023,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,38d1fdb015f2bf3fa23071a01f85b6d5a02aac71245795c24ff955280eff7faa,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
4N_sixdist_s23_f0_lr0.003,4N,sixdist,23,0,0.003,0.5208696722984314,0.0,0.0007170540047809482,300,1bc0e4f626b5f870cb4499fd7b2a28e0e5b604ca7ea44b37a9a864cbd02777e1,2ce7243690530e87f82968a4c90e0d238a9fd566db348ab0e8e13a75f9e8059e,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,full static then full fixed subset each step,f3c609cc219ef0176f9d8fe43363365c83f2ecb0557d587494cf5c93beccbbcc,587320,0,614400
