sample_id,frame,band_id,eigenvalue_min,eigenvalue_max,energy,energy_error,mode_purity,graph_degree_mean
sc_1886347_0008,271,5,1.3596158703002923,1.5012446613641441,0.9999999999999999,1.1102230246251565e-16,1.0,3.7424771875928373
sc_1886347_0009,304,0,-4.440892098500626e-16,0.18367170482794104,1.0,0.0,1.0,3.7043201057645434
sc_1886347_0009,304,1,0.480841126136363,0.8579387937783145,1.0,0.0,1.0,3.7043201057645434
sc_1886347_0009,304,2,0.9468078964862434,1.1465999924222523,0.9999999999999999,1.1102230246251565e-16,1.0,3.7043201057645434
sc_1886347_0009,304,3,1.2071153113151771,1.2676157218748014,1.0,0.0,1.0,3.7043201057645434
sc_1886347_0009,304,4,1.2779123384191091,1.3384547416590429,1.0,0.0,1.0000000000000002,3.7043201057645434
sc_1886347_0009,304,5,1.383502842582339,1.55225940583551,0.9999999999999999,1.1102230246251565e-16,1.0,3.7043201057645434
sc_1886347_0010,336,0,2.220446049250313e-16,0.16895328139396004,1.0,0.0,1.0,4.145865879451574
sc_1886347_0010,336,1,0.6377700486635672,0.8240810821643771,1.0,0.0,1.0,4.145865879451574
sc_1886347_0010,336,2,0.9495675145330136,1.1724445343796108,0.9999999999999998,2.220446049250313e-16,1.0,4.145865879451574
sc_1886347_0010,336,3,1.2041409081236414,1.2602178366659407,1.0,0.0,1.0,4.145865879451574
sc_1886347_0010,336,4,1.2713401272373532,1.2993071980081203,1.0,0.0,1.0,4.145865879451574
sc_1886347_0010,336,5,1.3449901531599506,1.4358986821415316,0.9999999999999998,2.220446049250313e-16,1.0,4.145865879451574
sc_1886347_0011,369,0,4.440892098500626e-16,0.1898260138568313,1.0,0.0,1.0,3.9856617995288017
sc_1886347_0011,369,1,0.6817947482930817,0.778340098165703,1.0,0.0,1.0,3.9856617995288017
sc_1886347_0011,369,2,0.9775943037425577,1.159534392695292,1.0,0.0,0.9999999999999999,3.9856617995288017
sc_1886347_0011,369,3,1.1895588889885749,1.2423245554362916,0.9999999999999999,1.1102230246251565e-16,1.0,3.9856617995288017
sc_1886347_0011,369,4,1.2669953911927736,1.3257233496743634,1.0,0.0,1.0000000000000002,3.9856617995288017
sc_1886347_0011,369,5,1.3336085691116837,1.5611494557563022,1.0,0.0,1.0,3.9856617995288017
sc_1886347_0012,402,0,-2.220446049250313e-16,0.19842328338106419,1.0,0.0,1.0,3.794350028486561
sc_1886347_0012,402,1,0.6363311664604572,0.7611562529637401,0.9999999999999999,1.1102230246251565e-16,1.0,3.794350028486561
sc_1886347_0012,402,2,0.973258193376843,1.1375391837155173,1.0,0.0,1.0,3.794350028486561
sc_1886347_0012,402,3,1.177977707833366,1.2577108690980008,1.0,0.0,1.0,3.794350028486561
sc_1886347_0012,402,4,1.2784375094491944,1.3077919728969818,0.9999999999999998,2.220446049250313e-16,0.9999999999999999,3.794350028486561
sc_1886347_0012,402,5,1.3615740880961775,1.577541844653169,1.0,0.0,1.0,3.794350028486561
sc_1886347_0013,435,0,-4.440892098500626e-16,0.2414863670583136,1.0,0.0,1.0,3.733323902341425
sc_1886347_0013,435,1,0.6230520402923786,0.785581873053106,1.0,0.0,1.0000000000000002,3.733323902341425
sc_1886347_0013,435,2,0.9338831369665241,1.1200150856021935,0.9999999999999998,2.220446049250313e-16,1.0,3.733323902341425
sc_1886347_0013,435,3,1.186674243525857,1.2594909806857872,1.0,0.0,1.0,3.733323902341425
sc_1886347_0013,435,4,1.280789941412021,1.3477213313066725,0.9999999999999999,1.1102230246251565e-16,1.0000000000000002,3.733323902341425
sc_1886347_0013,435,5,1.394170732584215,1.522366398204852,0.9999999999999999,1.1102230246251565e-16,1.0,3.733323902341425
sc_1886347_0014,467,0,0.0,0.2532194089198738,0.9999999999999998,2.220446049250313e-16,1.0,3.8721942063707138
sc_1886347_0014,467,1,0.6286702147271479,0.763558904417385,1.0000000000000002,2.220446049250313e-16,1.0,3.8721942063707138
sc_1886347_0014,467,2,0.988463837914164,1.1260381369755867,0.9999999999999999,1.1102230246251565e-16,1.0000000000000002,3.8721942063707138
sc_1886347_0014,467,3,1.1692132108932292,1.2575705169335782,1.0,0.0,1.0,3.8721942063707138
sc_1886347_0014,467,4,1.2619213851741922,1.3282117832891633,0.9999999999999999,1.1102230246251565e-16,1.0,3.8721942063707138
sc_1886347_0014,467,5,1.3819681460114448,1.5218199870632874,0.9999999999999999,1.1102230246251565e-16,1.0,3.8721942063707138
sc_1886347_0015,500,0,2.220446049250313e-16,0.23387311553453216,0.9999999999999999,1.1102230246251565e-16,1.0,3.8054425049839358
sc_1886347_0015,500,1,0.5769889512845188,0.789390479708675,0.9999999999999999,1.1102230246251565e-16,1.0,3.8054425049839358
sc_1886347_0015,500,2,0.9139409817854155,1.16840210479404,1.0,0.0,1.0000000000000002,3.8054425049839358
sc_1886347_0015,500,3,1.2032672429917226,1.2402933152127593,0.9999999999999998,2.220446049250313e-16,1.0,3.8054425049839358
sc_1886347_0015,500,4,1.2491429740766757,1.3614684175947644,0.9999999999999997,3.3306690738754696e-16,1.0,3.8054425049839358
sc_1886347_0015,500,5,1.3670626965715325,1.5319132562050983,0.9999999999999999,1.1102230246251565e-16,1.0,3.8054425049839358
sc_1886347_0016,533,0,2.220446049250313e-16,0.23835541311421116,0.9999999999999999,1.1102230246251565e-16,1.0,3.831414743938783
sc_1886347_0016,533,1,0.6217234398326572,0.7286520533823979,1.0,0.0,1.0000000000000002,3.831414743938783
sc_1886347_0016,533,2,1.0014608830522167,1.127124871150138,0.9999999999999999,1.1102230246251565e-16,1.0,3.831414743938783
sc_1886347_0016,533,3,1.1684322215856033,1.2605513741022885,1.0,0.0,1.0,3.831414743938783
sc_1886347_0016,533,4,1.2716188655410865,1.3597615317912444,1.0,0.0,0.9999999999999999,3.831414743938783
sc_1886347_0016,533,5,1.3731270562813984,1.5359669590145872,0.9999999999999999,1.1102230246251565e-16,1.0,3.831414743938783
sc_1886347_0017,565,0,2.220446049250313e-16,0.2943633380128934,1.0,0.0,1.0,3.5937994020116903
sc_1886347_0017,565,1,0.5286406578856979,0.872963169970913,1.0,0.0,1.0,3.5937994020116903
sc_1886347_0017,565,2,0.9326884271679794,1.0991512136614572,1.0,0.0,0.9999999999999999,3.5937994020116903
sc_1886347_0017,565,3,1.1465586447746559,1.2507541655093215,1.0,0.0,1.0,3.5937994020116903
sc_1886347_0017,565,4,1.2660476054390926,1.3814797228971039,1.0,0.0,1.0,3.5937994020116903
sc_1886347_0017,565,5,1.407344594275862,1.5419232103161573,0.9999999999999999,1.1102230246251565e-16,1.0,3.5937994020116903
sc_1886347_0018,598,0,-2.220446049250313e-16,0.3228765739399897,1.0,0.0,1.0,3.946374345464659
sc_1886347_0018,598,1,0.5539548862100142,0.9043719077460943,1.0,0.0,1.0,3.946374345464659
sc_1886347_0018,598,2,0.9095739795027877,1.0915182959136667,1.0,0.0,1.0,3.946374345464659
sc_1886347_0018,598,3,1.1827074245129146,1.2190158240197873,1.0,0.0,1.0,3.946374345464659
sc_1886347_0018,598,4,1.245366379734437,1.3613506393488946,0.9999999999999999,1.1102230246251565e-16,1.0,3.946374345464659
sc_1886347_0018,598,5,1.3826339247553172,1.5451374910767304,0.9999999999999999,1.1102230246251565e-16,1.0,3.946374345464659
sc_1886347_0019,631,0,2.220446049250313e-16,0.3712828032480604,0.9999999999999998,2.220446049250313e-16,1.0,3.979573645506659
sc_1886347_0019,631,1,0.5152399709185694,0.9157747778510484,0.9999999999999997,3.3306690738754696e-16,1.0,3.979573645506659
sc_1886347_0019,631,2,0.9785094899286132,1.1453274477977693,1.0,0.0,1.0,3.979573645506659
sc_1886347_0019,631,3,1.1696309401266132,1.245457020371847,1.0,0.0,1.0,3.979573645506659
sc_1886347_0019,631,4,1.273635523517052,1.3274557984748618,0.9999999999999998,2.220446049250313e-16,1.0,3.979573645506659
sc_1886347_0019,631,5,1.3585166403017352,1.4869412730554294,0.9999999999999999,1.1102230246251565e-16,1.0,3.979573645506659
sc_1886347_0020,663,0,-4.440892098500626e-16,0.31603519028129656,0.9999999999999998,2.220446049250313e-16,1.0,3.789801205625936
sc_1886347_0020,663,1,0.5913703285926439,0.8921408855818124,1.0,0.0,1.0,3.789801205625936
sc_1886347_0020,663,2,0.96422973930737,1.1709389925583524,0.9999999999999999,1.1102230246251565e-16,1.0,3.789801205625936
sc_1886347_0020,663,3,1.2134108433965722,1.2457591432503796,1.0,0.0,1.0,3.789801205625936
sc_1886347_0020,663,4,1.2677871494444735,1.3154974760166007,1.0,0.0,1.0,3.789801205625936
sc_1886347_0020,663,5,1.3639658961549188,1.4959828852313222,0.9999999999999999,1.1102230246251565e-16,1.0,3.789801205625936
sc_1886347_0021,696,0,0.0,0.2649821041198479,1.0,0.0,1.0,3.8506311510526507
sc_1886347_0021,696,1,0.5608561418631293,0.9053348457304503,1.0,0.0,1.0,3.8506311510526507
sc_1886347_0021,696,2,0.9368162779166567,1.162653972240566,1.0,0.0,1.0,3.8506311510526507
sc_1886347_0021,696,3,1.2104161509521179,1.2468385616772564,1.0,0.0,1.0,3.8506311510526507
sc_1886347_0021,696,4,1.2588179839230764,1.2936257951776808,1.0,0.0,1.0,3.8506311510526507
sc_1886347_0021,696,5,1.3509123276715167,1.5277689747581669,0.9999999999999999,1.1102230246251565e-16,1.0,3.8506311510526507
sc_1886347_0022,729,0,4.440892098500626e-16,0.2749347327563678,1.0000000000000002,2.220446049250313e-16,1.0,3.847417312756728
sc_1886347_0022,729,1,0.5041194337796049,0.8969361008152948,0.9999999999999998,2.220446049250313e-16,1.0000000000000002,3.847417312756728
sc_1886347_0022,729,2,1.001175232029247,1.180709921854321,0.9999999999999997,3.3306690738754696e-16,1.0,3.847417312756728
sc_1886347_0022,729,3,1.2027440828545402,1.2566067660652684,1.0,0.0,1.0,3.847417312756728
sc_1886347_0022,729,4,1.2575804482180188,1.2955763058066485,0.9999999999999999,1.1102230246251565e-16,1.0,3.847417312756728
sc_1886347_0022,729,5,1.324246210889666,1.4618115600905346,1.0,0.0,1.0,3.847417312756728
sc_1886347_0023,762,0,1.1102230246251565e-15,0.3077990548914351,0.9999999999999999,1.1102230246251565e-16,1.0,3.7798782325874236
sc_1886347_0023,762,1,0.5499202331792669,0.7473746584066279,0.9999999999999999,1.1102230246251565e-16,1.0000000000000002,3.7798782325874236
sc_1886347_0023,762,2,0.9505682598751632,1.126447081779026,0.9999999999999998,2.220446049250313e-16,1.0,3.7798782325874236
sc_1886347_0023,762,3,1.1632335574906754,1.2626246504750638,1.0,0.0,1.0,3.7798782325874236
sc_1886347_0023,762,4,1.263488974569867,1.3730104097180402,0.9999999999999999,1.1102230246251565e-16,1.0000000000000002,3.7798782325874236
sc_1886347_0023,762,5,1.3863583458824416,1.4858624199387054,0.9999999999999999,1.1102230246251565e-16,1.0,3.7798782325874236
sc_1886347_0024,794,0,8.881784197001252e-16,0.25880647696901393,1.0,0.0,1.0,3.781731597230963
sc_1886347_0024,794,1,0.5058304702836423,0.9038959243727256,1.0,0.0,1.0,3.781731597230963
sc_1886347_0024,794,2,0.9481229669840876,1.1249964839040238,1.0,0.0,1.0000000000000002,3.781731597230963
sc_1886347_0024,794,3,1.1636255850194237,1.2302670200280408,1.0,0.0,1.0,3.781731597230963
sc_1886347_0024,794,4,1.2640431794659939,1.3619128264556912,1.0,0.0,1.0,3.781731597230963
sc_1886347_0024,794,5,1.4002669860284487,1.46755379547253,1.0,0.0,1.0,3.781731597230963
sc_1886347_0025,827,0,0.0,0.2846191108129281,1.0,0.0,1.0,4.039262324912409
sc_1886347_0025,827,1,0.5891533795702266,0.8036259972363621,1.0,0.0,1.0,4.039262324912409
sc_1886347_0025,827,2,0.9616184702686,1.154550000556514,0.9999999999999999,1.1102230246251565e-16,1.0,4.039262324912409
sc_1886347_0025,827,3,1.1606341917628247,1.2169436659638895,1.0,0.0,1.0,4.039262324912409
sc_1886347_0025,827,4,1.262684875809666,1.31415713876302,0.9999999999999999,1.1102230246251565e-16,1.0,4.039262324912409
sc_1886347_0025,827,5,1.3376629784350234,1.4588758261479933,0.9999999999999998,2.220446049250313e-16,1.0,4.039262324912409
sc_1886347_0026,860,0,2.220446049250313e-16,0.21605386352777134,1.0,0.0,1.0,3.678341421222273
sc_1886347_0026,860,1,0.5706000201096791,0.8268843119123763,1.0,0.0,1.0,3.678341421222273
sc_1886347_0026,860,2,0.9755882791058569,1.146941508633953,1.0,0.0,1.0,3.678341421222273
sc_1886347_0026,860,3,1.1878483989852449,1.23937800497922,1.0,0.0,1.0,3.678341421222273
sc_1886347_0026,860,4,1.2594930846029193,1.3386226621522068,1.0,0.0,1.0,3.678341421222273
sc_1886347_0026,860,5,1.3585673587938019,1.4867808110382952,0.9999999999999999,1.1102230246251565e-16,1.0,3.678341421222273
sc_1886347_0027,892,0,0.0,0.21606633605409997,0.9999999999999998,2.220446049250313e-16,1.0,3.8305356676019615
sc_1886347_0027,892,1,0.6205606340038694,0.8720966651736468,0.9999999999999998,2.220446049250313e-16,0.9999999999999999,3.8305356676019615
sc_1886347_0027,892,2,0.9731008683877246,1.1509586791366064,1.0000000000000002,2.220446049250313e-16,1.0,3.8305356676019615
sc_1886347_0027,892,3,1.169518274411128,1.2717300966255027,0.9999999999999999,1.1102230246251565e-16,1.0,3.8305356676019615
sc_1886347_0027,892,4,1.2773314529339346,1.3452014831598027,1.0,0.0,0.9999999999999999,3.8305356676019615
sc_1886347_0027,892,5,1.3573262303177624,1.4744770645009413,0.9999999999999999,1.1102230246251565e-16,1.0,3.8305356676019615
sc_1886347_0028,925,0,0.0,0.202114462484845,1.0,0.0,1.0,4.052180331329039
sc_1886347_0028,925,1,0.5785952101104918,0.8750692208034633,0.9999999999999999,1.1102230246251565e-16,1.0000000000000002,4.052180331329039
sc_1886347_0028,925,2,0.9756856665639044,1.1823122798815013,1.0000000000000002,2.220446049250313e-16,0.9999999999999999,4.052180331329039
sc_1886347_0028,925,3,1.1987212465408468,1.248857658346232,1.0,0.0,1.0,4.052180331329039
sc_1886347_0028,925,4,1.2636428286827193,1.3018310580898873,0.9999999999999999,1.1102230246251565e-16,1.0,4.052180331329039
sc_1886347_0028,925,5,1.334282273525106,1.459569467861432,0.9999999999999999,1.1102230246251565e-16,1.0,4.052180331329039
sc_1886347_0029,958,0,2.220446049250313e-16,0.2586690909803817,1.0,0.0,1.0,4.120951308291203
sc_1886347_0029,958,1,0.45758463804731964,0.9237141564847822,1.0,0.0,1.0,4.120951308291203
sc_1886347_0029,958,2,1.031226074619616,1.1754739021266785,1.0,0.0,1.0000000000000002,4.120951308291203
sc_1886347_0029,958,3,1.198458723850544,1.2371129755033055,1.0,0.0,1.0,4.120951308291203
sc_1886347_0029,958,4,1.2519329199107998,1.3166492904438756,1.0,0.0,1.0,4.120951308291203
sc_1886347_0029,958,5,1.3429264484403916,1.4366104179177872,0.9999999999999999,1.1102230246251565e-16,1.0,4.120951308291203
sc_1886347_0030,990,0,-2.220446049250313e-16,0.30560356913984466,1.0,0.0,1.0,4.025237326362366
sc_1886347_0030,990,1,0.37295750873746525,0.9067083058464294,1.0,0.0,1.0,4.025237326362366
sc_1886347_0030,990,2,1.054639633865012,1.1731170006387555,1.0,0.0,1.0,4.025237326362366
sc_1886347_0030,990,3,1.1927532575673647,1.2328876682956187,0.9999999999999998,2.220446049250313e-16,1.0,4.025237326362366
sc_1886347_0030,990,4,1.2651167135913912,1.29217861909795,1.0,0.0,1.0,4.025237326362366
sc_1886347_0030,990,5,1.352319255382874,1.499975776353794,1.0,0.0,1.0,4.025237326362366
sc_1886347_0031,1023,0,2.220446049250313e-16,0.35378293912221137,1.0,0.0,1.0,4.025423288131796
sc_1886347_0031,1023,1,0.3973293355816172,0.8888068531465741,0.9999999999999999,1.1102230246251565e-16,1.0,4.025423288131796
sc_1886347_0031,1023,2,1.062487872401351,1.1701737589884176,0.9999999999999999,1.1102230246251565e-16,1.0000000000000002,4.025423288131796
sc_1886347_0031,1023,3,1.217578690158172,1.267312078238465,1.0,0.0,1.0,4.025423288131796
sc_1886347_0031,1023,4,1.2783886218499267,1.287370328597577,0.9999999999999999,1.1102230246251565e-16,1.0,4.025423288131796
sc_1886347_0031,1023,5,1.3069991597697648,1.4967342975985904,1.0,0.0,1.0,4.025423288131796
sc_1886347_0032,1056,0,4.440892098500626e-16,0.3198028339450252,1.0,0.0,1.0,3.9344480483119613
sc_1886347_0032,1056,1,0.49404149943071807,0.8875851228377141,1.0,0.0,1.0,3.9344480483119613
sc_1886347_0032,1056,2,0.9874287310727321,1.0979849774014407,0.9999999999999999,1.1102230246251565e-16,1.0,3.9344480483119613
sc_1886347_0032,1056,3,1.1596092314575965,1.2238625010714097,1.0,0.0,1.0,3.9344480483119613
sc_1886347_0032,1056,4,1.2873847343586662,1.3370999200012883,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,3.9344480483119613
sc_1886347_0032,1056,5,1.366265068630137,1.4952844699412846,0.9999999999999998,2.220446049250313e-16,1.0,3.9344480483119613
sc_1886347_0033,1088,0,4.440892098500626e-16,0.3700282608547292,1.0,0.0,1.0,4.140850016511003
sc_1886347_0033,1088,1,0.49174657778511843,0.9333518969043895,1.0000000000000002,2.220446049250313e-16,1.0,4.140850016511003
sc_1886347_0033,1088,2,0.9858179960087615,1.1266650586092455,1.0,0.0,0.9999999999999998,4.140850016511003
sc_1886347_0033,1088,3,1.148296513159755,1.2305899015304091,1.0,0.0,1.0,4.140850016511003
sc_1886347_0033,1088,4,1.2575821411483001,1.3216335899000748,0.9999999999999999,1.1102230246251565e-16,1.0,4.140850016511003
sc_1886347_0033,1088,5,1.3442730247290084,1.501010066766064,1.0000000000000002,2.220446049250313e-16,1.0,4.140850016511003
sc_1886347_0034,1121,0,0.0,0.4625146447813391,0.9999999999999999,1.1102230246251565e-16,1.0,3.9906503298685103
sc_1886347_0034,1121,1,0.5281404789231348,0.7394253124573118,0.9999999999999999,1.1102230246251565e-16,1.0,3.9906503298685103
sc_1886347_0034,1121,2,1.0372087086154207,1.1351898103658835,0.9999999999999998,2.220446049250313e-16,1.0000000000000002,3.9906503298685103
sc_1886347_0034,1121,3,1.1606589513626298,1.22133394314351,0.9999999999999999,1.1102230246251565e-16,1.0,3.9906503298685103
sc_1886347_0034,1121,4,1.2670389957720687,1.3057854692641186,0.9999999999999999,1.1102230246251565e-16,1.0,3.9906503298685103
sc_1886347_0034,1121,5,1.3662524822186866,1.518201334064571,1.0,0.0,1.0,3.9906503298685103
sc_1886347_0035,1154,0,-4.440892098500626e-16,0.41561875247742996,0.9999999999999999,1.1102230246251565e-16,1.0,3.8403272516787488
sc_1886347_0035,1154,1,0.5347468788437864,0.8890809400886186,1.0,0.0,1.0,3.8403272516787488
sc_1886347_0035,1154,2,0.9335362159464291,1.1623272344552296,1.0,0.0,0.9999999999999999,3.8403272516787488
sc_1886347_0035,1154,3,1.187373184652719,1.2330183533877996,1.0,0.0,1.0,3.8403272516787488
sc_1886347_0035,1154,4,1.2495898981102875,1.3115796017792263,0.9999999999999999,1.1102230246251565e-16,1.0,3.8403272516787488
sc_1886347_0035,1154,5,1.3541980153112476,1.4848557886538285,1.0,0.0,1.0,3.8403272516787488
sc_1886347_0036,1187,0,4.440892098500626e-16,0.34600071938345,1.0,0.0,1.0,3.7895631918355095
sc_1886347_0036,1187,1,0.5102669393757346,0.9154070082454382,1.0,0.0,1.0,3.7895631918355095
sc_1886347_0036,1187,2,0.9510512519327617,1.1403019600829682,1.0,0.0,1.0,3.7895631918355095
sc_1886347_0036,1187,3,1.1590449886339171,1.2079415602187158,1.0,0.0,1.0,3.7895631918355095
sc_1886347_0036,1187,4,1.2477144763325152,1.3398127198884389,0.9999999999999999,1.1102230246251565e-16,1.0,3.7895631918355095
sc_1886347_0036,1187,5,1.3454353452459367,1.5140926713850305,0.9999999999999998,2.220446049250313e-16,1.0,3.7895631918355095
sc_1886347_0037,1219,0,1.5543122344752192e-15,0.30158280291422157,0.9999999999999999,1.1102230246251565e-16,1.0,3.928786554315132
sc_1886347_0037,1219,1,0.3887155790524839,0.8969936582123148,0.9999999999999999,1.1102230246251565e-16,1.0,3.928786554315132
sc_1886347_0037,1219,2,1.014853868330648,1.1505718198346182,1.0,0.0,1.0,3.928786554315132
sc_1886347_0037,1219,3,1.1776455056056072,1.2176666100871176,1.0,0.0,1.0,3.928786554315132
sc_1886347_0037,1219,4,1.2778944533387404,1.3404570749571367,1.0,0.0,0.9999999999999999,3.928786554315132
sc_1886347_0037,1219,5,1.3528296108799134,1.4531596764730703,1.0,0.0,1.0,3.928786554315132
sc_1886347_0038,1252,0,0.0,0.34378678824159437,1.0,0.0,1.0,3.8059131214730777
sc_1886347_0038,1252,1,0.5780413724575173,0.8408790021035003,0.9999999999999998,2.220446049250313e-16,1.0,3.8059131214730777
sc_1886347_0038,1252,2,0.8976166200222228,1.1295542116709565,0.9999999999999998,2.220446049250313e-16,1.0,3.8059131214730777
sc_1886347_0038,1252,3,1.1637738382002283,1.2457361865716587,0.9999999999999999,1.1102230246251565e-16,1.0,3.8059131214730777
sc_1886347_0038,1252,4,1.2558821573059413,1.310322916494471,0.9999999999999999,1.1102230246251565e-16,0.9999999999999998,3.8059131214730777
sc_1886347_0038,1252,5,1.357193420569567,1.4755118866012011,1.0,0.0,1.0,3.8059131214730777
