outcome,margin,paired
successfullyCompleted,3.0416945144649064,0
successfullyCompleted,7.649460961284754,0
successfullyCompleted,1.1499379256853348,0
successfullyCompleted,7.0976816863327565,0
successfullyCompleted,2.5150575751175444,0
successfullyCompleted,0.818530200704114,0
successfullyCompleted,-0.49363525648567497,0
unsuccessful,4.370010220029324,0
successfullyCompleted,3.9810106175630064,0
successfullyCompleted,0.30774639959010774,0
successfullyCompleted,4.383643307131539,0
unsuccessful,2.001362142408485,0
successfullyCompleted,0.06487591008608462,1
successfullyCompleted,-0.4445791584193891,0
successfullyCompleted,5.0340481948842175,0
successfullyCompleted,1.0286000379022018,0
successfullyCompleted,3.27105119382694,0
successfullyCompleted,3.533967661911962,0
successfullyCompleted,2.9269289544752786,0
successfullyCompleted,1.5519745166824759,0
successfullyCompleted,0.3521531228336511,0
unsuccessful,1.6744194515254471,0
unsuccessful,-0.3590140088158279,0
successfullyCompleted,0.8167762071604143,0
unsuccessful,2.5687607573063933,0
unsuccessful,6.262029516137867,0
successfullyCompleted,7.0974340978628225,0
successfullyCompleted,0.5636765926896898,0
successfullyCompleted,0.6676051685092519,0
unsuccessful,2.0900001525878906,0
successfullyCompleted,0.6277455787392818,0
successfullyCompleted,0.03443267653613702,1
unsuccessful,0.21857280521468314,0
successfullyCompleted,0.9989501254760369,0
successfullyCompleted,1.4222187201397447,0
unsuccessful,-0.17944635346447063,0
successfullyCompleted,0.9917330092333183,0
successfullyCompleted,3.01882034392714,0
successfullyCompleted,7.632516192168156,0
unsuccessful,1.474126100607352,0
successfullyCompleted,3.5163727641221545,0
successfullyCompleted,10.809829433075114,0
successfullyCompleted,4.9224214618545385,0
unsuccessful,9.207441174851862,0
successfullyCompleted,0.937768793925366,0
successfullyCompleted,2.7453034186328598,0
successfullyCompleted,0.47088128451848,0
successfullyCompleted,0.24402416496630963,0
successfullyCompleted,1.1835288715171397,0
unsuccessful,2.9908409801498306,0
unsuccessful,2.036460910347112,0
unsuccessful,1.4028669515217,0
successfullyCompleted,0.595821696779671,0
successfullyCompleted,2.670801132625227,0
successfullyCompleted,9.206600558669132,0
successfullyCompleted,0.7101036898859718,0
successfullyCompleted,5.923979352939195,0
successfullyCompleted,8.422611640983664,0
successfullyCompleted,7.6617521368129875,0
unsuccessful,1.0366689068368409,0
successfullyCompleted,3.1682417852569476,0
successfullyCompleted,3.045605986618032,0
successfullyCompleted,1.5704473999375512,0
successfullyCompleted,-0.29086038072679066,0
unsuccessful,0.41744520532273743,0
successfullyCompleted,1.1196597629759268,0
successfullyCompleted,0.09975838230821232,0
successfullyCompleted,1.9882780874617891,0
successfullyCompleted,0.9987226422847457,0
successfullyCompleted,5.0150128879961215,0
successfullyCompleted,20.318731517426645,0
successfullyCompleted,19.120213356846403,0
successfullyCompleted,2.1381687166614487,0
successfullyCompleted,1.6496647456734488,0
unsuccessful,-0.4134814869160055,0
unsuccessful,0.5517190566356085,0
unsuccessful,1.146753159587614,0
successfullyCompleted,-0.13317025863233967,0
successfullyCompleted,6.063184358034065,0
unsuccessful,1.3433835986633231,0
unsuccessful,-0.06021035911994571,0
successfullyCompleted,-0.18096113178208412,0
successfullyCompleted,-0.40909768686896564,0
successfullyCompleted,1.1317477822070534,0
successfullyCompleted,1.5072868843980851,0
successfullyCompleted,3.4510251627560065,0
successfullyCompleted,2.7845352980872047,0
successfullyCompleted,5.5310449434415165,0
successfullyCompleted,1.3070734979516354,0
unsuccessful,4.141003853959216,0
successfullyCompleted,1.7241330693285746,0
successfullyCompleted,3.654635992688519,0
successfullyCompleted,1.6367064273483969,0
successfullyCompleted,0.22550045288619536,0
successfullyCompleted,4.963736281095003,0
successfullyCompleted,0.462855612643964,0
