checkpoint,checkpoint_sha256,train_source,train_source_sha256,train_n,bank,bank_sha256,n_quartets,old_parent_new_edit_quartets,unseen_parent_quartets,exact_static_state_duplicates,serialized_static_state_matches,near_parent_quartets,augmentation_exact_state_audit,train_source_resolution
artifacts/f095_campaign/D01/w512_s23/clean/model.pt,630bd37324e96f7ad833ea9fd7dba40f9beea993fdb392183584838543fce48a,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s23/flipmine/model.pt,a8aef8bbd7356e06ccddc4abd51ebf664108bebb7587b2ca96a27f0d78f8c108,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s47/clean/model.pt,ec05af11668e85cea2894370a8f9e53226a35dc0fe912701d432b0bfb8bb7274,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s47/flipmine/model.pt,2109ef097527272c387ce24c678933b911790e32ddee3d14ebbf7bec71e89142,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s11/clean/model.pt,9b74883539a28fb0cc5efe2b64f3bf4ab88f9c76d06f18950bae79d0d7af89b2,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s11/flipmine/model.pt,7dc096aaf72bfdf1b05c30e3f0677fc83f05fe41816f4dd18bf6b6093905e0f4,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s11/clean/model.pt,58a51e45df79ae2cb17e70b4e348cc46dd850f3d377e2f508da60794041d6c9d,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s11/flipmine/model.pt,93f533fa6feba927222533996ad246b1a0e0e97d26537999a78ef8468c0a65b6,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s23/clean/model.pt,855d4d4daf764a490029ef5aff28208e05297a385af49e9dd9c887a7e0e9c984,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w256_s23/flipmine/model.pt,f3f98d75acc04ed67353ed147564c3d77b83456865f07382fdfb24975755e7e5,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s47/clean/model.pt,5819d14ed683e1436c09f639d47bc09c65f2507b98d4b207c2a315adf339f935,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D01/w512_s47/flipmine/model.pt,0eb6dbec47821621b62a84c14bae971f578647ca59866fade4c9f217e87161fd,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_rep_s47/clean/model.pt,691976405fc5436b04f2180c3debec12e3c4129338c77a3eae74bb1ac5121000,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_rep_s47/flipmine/model.pt,c8c5d8499652368bd2e31fc6f8c43302120a3c55897e1c7a039f95c952b2fde6,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_rep_s23/clean/model.pt,9af402eb511f7b6cb5a22f109e7f257bca793474155c825c42048c30b2672bef,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_rep_s23/flipmine/model.pt,b68335f8191280b79d69c35fe29fe1fbaac1f8a61ce40a84ea700343494ee6e3,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_g8_s11/clean/model.pt,0d031d4efed829bf637e58289d0237ed142800006f5dc2070c29ce4896cf711f,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=g8_orbit_clean n_states=4096; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.132; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0523; byte_identical=0; G8 role-permutation orbit (superset of the 300-epoch draws),resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_g8_s11/flipmine/model.pt,eb56de222649d7e4331254f98316bc7e48fbee711a05aeeaed69d1a1670365e8,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=g8_orbit_clean+g8_orbit_mined n_states=16368; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.112; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0473; byte_identical=0; G8 role-permutation orbit (superset of the 300-epoch draws),resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_rep_s11/clean/model.pt,c0c7c0995e23f43a629ca3df6eb75febcebd4faf4030118b093d34cbcd43979a,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_rep_s11/flipmine/model.pt,802157b331b0f37813e9ac0ab75c1077ff1f7f5f03156694329903577f1222d2,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_g8_s23/clean/model.pt,f063c6ac5fa258cb5597b65faaefd8bc867a17a073eee3c403e7ceaa66549fce,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=g8_orbit_clean n_states=4096; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.132; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0523; byte_identical=0; G8 role-permutation orbit (superset of the 300-epoch draws),resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_g8_s23/flipmine/model.pt,23b71046c4c5b6ab5440f8876379fdee599e621157a6e46c52bd1f8b51537351,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=g8_orbit_clean+g8_orbit_mined n_states=16368; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.112; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0473; byte_identical=0; G8 role-permutation orbit (superset of the 300-epoch draws),resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_g8_s47/clean/model.pt,5f973682efa1a4562b64b15350a1e117547268b3e122656ccdd0ece789d2c3b0,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=g8_orbit_clean n_states=4096; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.132; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0523; byte_identical=0; G8 role-permutation orbit (superset of the 300-epoch draws),resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/D02/aug_g8_s47/flipmine/model.pt,e0f82b33f152a1a10fb634f4e0f97396fe3e1516fe5a81649d6e5b02f5726e5d,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=g8_orbit_clean+g8_orbit_mined n_states=16368; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.112; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.0473; byte_identical=0; G8 role-permutation orbit (superset of the 300-epoch draws),resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U01/typed_w64_s23/clean/model.pt,3683673c058376014e31bccff04b21e28bf252acbf542990498e4f1a0137c576,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U01/typed_w64_s23/flipmine/model.pt,d8cedf6c6255e93c2cb3a70be1cc65fece980f7d3445c2fb472b541810acd11c,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U01/typed_w64_s47/clean/model.pt,1851adfbbfba346e25895f72e1d3a9379eb482f21c04acd08aa9d064225d0671,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U01/typed_w64_s47/flipmine/model.pt,1b6b2c4ea0663ef866d09cd949dd05326e04e958806e2f820b2b943141f604f1,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U01/typed_w64_s11/clean/model.pt,9d457e56d83ee2b6f785429caa9387838df99dc89e1b9c19bbb99d3043cb25fd,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U01/typed_w64_s11/flipmine/model.pt,aa5e18b748265e1cc157bab63ef2b109488928cf139ab6232ae89cbf0020e41b,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/sixdist_w64_s47/clean/model.pt,9d9b0f8ad5c04ff2b7bbd8f0bb60bb9e83e4ed05ce65d22efbad34006b1708e5,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/sixdist_w64_s47/flipmine/model.pt,36528c59a5e3cefbd493b20720cffc886ecf8035d356f553a1411b3780b3052d,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/concat_w64_s47/clean/model.pt,66cd83a51eb81f4a89434411e9ce26b2b26e5d92c5c27944d82525267bd7216c,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/concat_w64_s47/flipmine/model.pt,33fa4df2a341fcab7e2a3cef58b31ad027b81d281f409443ab7afad33e638d80,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/sixdist_w64_s23/clean/model.pt,94e39b5419d1011b1a85fe373174107ae40795c1f495263639033a84e1b22f20,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/sixdist_w64_s23/flipmine/model.pt,6f30c2fb0bd9776119c524baeab8da45b8dd02fbea666b0dda0ebff5fa954210,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,AUDITED set=mined_flip n_states=1534; quartet exact_le1e-6=0 near_le1e-4=0 min_linf=0.201; singles exact_le1e-6=0 near_le1e-4=0 min_linf=0.111; byte_identical=0; mined_recomputed_seed=5,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
artifacts/f095_campaign/U02/concat_w64_s11/clean/model.pt,cbfbb320acc7c5a3c67a9eeadc2a193f127960a372b352590620f8c72fa844ae,artifacts/f095_campaign/D01/scenes_N/scenes.npz,620ea1dc1e443dc6c238317463dc64ab3a9ae05fb592743f3a7d67d7ce17262c,512,dev512,2178613957f459f82b3418cfda92ce24f61b4fa85dbff4c243d11b77adf961ac,237,0,237,0,0,0,NO_AUGMENTATION (clean-only inputs); see exact_static_state_duplicates / serialized_static_state_matches,resolved: run_manifest+checkpoint_fingerprint; train_source=artifacts/f095_campaign/D01/scenes_N/scenes.npz sha256=620ea1dc1e443dc6...; ckpt mu/sd bit-exact
